ID,class, sampleid, microid, x, y, z, numcal, vol, compK, elongK, compM, minD, maxD, rmean, rstd, b1mean, b1std, b2mean, b2std, b3mean, b3std, r1, r2, r3, r4, surf, surfovervol,Angular Second Moment,Contrast,Correlation,Sum of Squares: Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measure of Correlation 1,Information Measure of Correlation 2,Maximal Correlation Coefficient,Variance,Skewness,Kurtosis,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,SZE,LZE,GLN2,ZSN,ZP,LGZE,HGZE,SZLGE,SZHGE,LZLGE,LZHGE,GLV2,ZSV,Coarseness,Contrast2,Busyness,Complexity,Strength
1_ 07b02324__ mc-46-7,1, 07b02324_, mc-46-7,217,1872,363,69,404,0.000806,1.616276,0.000415,61.308333,99.09117,115.919424,36.63768,39.754078,11.792764,19.650815,8.156808,15.864721,5.828979,2.915913,2.023024,1.238649,7.306742,10314,0.197356,0.000389995,72.88707948,0.963116717,991.9670205,0.154627659,254.1603738,3894.981003,7.771474004,11.64407779,0.000336423,4.134480047,-0.286010336,0.988430453,5.042321682,187.7824678,-0.060202758,-1.277319195,0.928974474,1.37194021,0.012867884,0.830807222,0.901493378,0.006100695,4890.404669,0.004742007,4672.159109,0.02070701,5935.683066,0.003845715,2.85458E-06,0.633296747,846.8529841,0.007162761,0.37302623,0.284559039,0.002458291,7018.845103,0.001123371,4609.616094,3.9533004,371623.7021,2.12742E-05,3.32961E-08,0.000385172,0.140118967,0.564154597,21463.80606,12.43914795
1_ 07b02324__ mc-47-1,1, 07b02324_, mc-47-1,249,1784,340,69,570219,0.076842,1.885936,0.036685,132.329499,249.564922,129.335397,47.111652,38.482942,12.535946,18.743053,8.979482,14.999998,6.788417,3.36085,2.053184,1.249537,8.622361,74065,0.112168,0.000373328,80.02543582,0.97734069,1772.031701,0.168361625,282.675389,7008.101368,8.071746962,11.95142135,0.000293364,4.184927537,-0.314304795,0.993452424,5.518288075,208.5689815,-0.004523132,-1.425854065,0.882757187,1.677311577,0.03492332,0.736968458,0.841199604,0.0121395,2853.791478,0.009669218,2685.808564,0.052794587,3687.598926,0.000544046,2.2944E-06,0.627237377,934815.7242,0.007480496,0.365690969,0.133387411,0.005998764,6883.179237,0.002999911,4595.726747,7096.150064,142659375.6,1.06048E-07,1.43426E-08,5.82485E-06,0.068992121,32.14593291,34753.50179,1.044819874
1_ 07b02324__ mc-47-10,1, 07b02324_, mc-47-10,265,1804,368,69,333,0.000261,1.355518,0.000169,92.409728,125.26308,132.411591,46.220229,39.588507,12.365831,19.408353,10.495645,13.733831,8.137367,3.344698,2.039766,1.413178,9.641272,23838,0.170986,0.000396396,75.68891124,0.977573694,1693.240458,0.168334305,285.0565916,6697.272921,8.056595708,11.88251459,0.000296861,4.150846454,-0.320274814,0.99394215,5.400313662,199.7205005,-0.082540935,-1.398447777,0.930392056,1.402837356,0.008555165,0.834291329,0.899945903,0.011972129,8008.587806,0.008580337,7581.463982,0.073456608,10090.08584,0.003874208,1.27832E-06,0.65306472,1480.240287,0.005874276,0.395708473,0.309034738,0.003616194,9472.056127,0.001792247,6297.283276,12.90640224,968562.4221,1.19546E-05,1.21908E-08,0.00027968,0.175335109,0.476414584,28232.8342,9.875147511
1_ 07b02324__ mc-47-11,1, 07b02324_, mc-47-11,255,1884,375,69,1531,0.003438,1.313232,0.00234,66.107353,86.814289,107.756769,34.313297,38.615727,12.59416,18.663672,8.663258,15.129537,5.934324,2.790489,2.069032,1.233592,7.122278,9914,0.19608,0.000373509,74.19813794,0.958673161,901.2889869,0.149344592,238.7237361,3530.95781,7.73172842,11.63966014,0.000327527,4.151617906,-0.277626012,0.986781874,4.993144144,170.176211,0.248640841,-1.112901737,0.933261746,1.393891384,0.012306085,0.840516175,0.903500682,0.012492084,3950.405748,0.008695912,3781.969329,0.0874116,4755.148095,0.002092279,1.79588E-06,0.630369543,218.5523777,0.008030409,0.369642018,0.305324126,0.004460688,5540.872951,0.002028302,3666.827826,1.412680456,155895.8237,3.9697E-05,3.29568E-08,0.000370451,0.109625967,0.631146225,22356.78203,11.63450596
1_ 07b02324__ mc-47-12,1, 07b02324_, mc-47-12,294,1773,378,69,74,0.000189,1.781937,0.000077,55.485602,98.871835,125.400072,43.004495,38.062101,12.468647,20.287949,8.886515,16.648237,7.051099,3.294618,1.876094,1.218624,7.532333,9849,0.209246,0.000369897,89.09504686,0.968294043,1414.675088,0.145496513,272.3103564,5569.605306,7.937424905,11.84923908,0.000288448,4.252426171,-0.297743764,0.990701047,5.313447767,214.969799,-0.070280652,-1.376137218,0.932198591,1.371356499,0.010743902,0.838022895,0.904149071,0.007455566,6495.242679,0.005165847,6204.691354,0.043832256,7903.413417,0.00391638,1.87966E-06,0.66001669,299.7532541,0.006342349,0.403967514,0.316357887,0.002722444,8810.600274,0.001395155,6014.993512,1.1133401,340685.3843,8.50162E-05,5.53593E-08,0.000573111,0.166193123,0.273906855,24567.85645,18.91067902
1_ 07b02324__ mc-47-13,1, 07b02324_, mc-47-13,243,1893,387,69,1350,0.003419,1.312355,0.002397,62.930599,82.587284,102.018091,31.102574,38.558035,12.608682,18.555492,8.725809,15.278427,5.974673,2.645832,2.077985,1.21449,6.677264,8250,0.226139,0.000425126,73.22416247,0.949811679,732.8529082,0.14605584,227.596648,2858.18747,7.566458037,11.47578513,0.000337661,4.140399498,-0.260663491,0.981932012,4.865915631,154.3116216,0.287909801,-1.108642273,0.933120414,1.403639324,0.012620553,0.840321406,0.902461297,0.011756216,3541.091972,0.007962968,3399.252243,0.093293684,4215.855558,0.002726368,2.36822E-06,0.632167183,428.6710695,0.008402019,0.371892101,0.310550004,0.004351356,5081.092567,0.002181814,3351.424994,2.143567196,176625.4925,2.25935E-05,3.22565E-08,0.000487614,0.099731504,0.441543558,21103.75005,13.7037325
1_ 07b02324__ mc-47-14,1, 07b02324_, mc-47-14,181,1762,400,69,1925,0.002539,1.852266,0.000842,71.135529,131.761894,113.535207,41.205217,39.603282,11.917307,19.839246,9.41938,15.382653,7.254249,2.866813,1.996209,1.289715,7.38073,11427,0.201556,0.000297728,100.1777845,0.963918714,1394.426902,0.13062917,253.8620688,5477.529825,7.967733757,12.0227681,0.000259053,4.311851604,-0.28069017,0.988082333,5.354607564,186.4698092,0.343957427,-1.165562933,0.907018299,1.525857775,0.020567119,0.784967564,0.870908984,0.010433216,2985.996591,0.008012025,2865.144556,0.047065152,3579.14512,0.001176816,2.4024E-06,0.635080453,13550.66124,0.007785604,0.37481459,0.20473315,0.003460226,6361.37333,0.001676508,4398.755023,67.18694986,3386841.767,3.10554E-06,5.54435E-08,0.000141169,0.068528681,1.337772088,29077.81943,11.60228974
1_ 07b02324__ mc-47-15,1, 07b02324_, mc-47-15,256,1887,395,69,212,0.000929,1.543028,0.000485,49.177573,75.882361,91.311505,25.707025,38.756096,12.708669,18.483121,9.228894,15.056236,6.127528,2.356055,2.096837,1.227606,6.064697,5299,0.316037,0.000543928,86.12945902,0.916867778,520.2380524,0.131468887,207.4702566,1994.822751,7.290985036,11.21628267,0.00033505,4.23669663,-0.229846314,0.969387532,4.593002716,141.4697907,0.648872534,-0.556529035,0.933604105,1.439160262,0.013454047,0.841703359,0.900058199,0.015925613,2518.985392,0.010241246,2428.090553,0.147134474,2951.74043,0.002579329,2.55922E-06,0.624091615,162.3691824,0.009706163,0.36265206,0.312361932,0.005862196,3897.927885,0.002898274,2656.46875,1.029818062,86689.93653,5.16965E-05,7.10924E-08,0.000778028,0.074977744,0.259924432,18114.05538,17.57269294
1_ 07b02324__ mc-47-16,1, 07b02324_, mc-47-16,185,1756,416,69,27,0.000068,1.457301,0.000034,63.76182,92.920181,90.11987,30.114307,40.619117,11.407988,20.869245,9.450187,16.492069,7.043631,2.218657,1.946363,1.265411,5.464437,6988,0.31209,0.000640145,84.62193533,0.952057928,883.2827196,0.138140201,208.2535836,3448.508943,7.402845837,11.22800011,0.000293909,4.186424787,-0.259709209,0.979680558,4.679404657,129.1155206,1.29625833,0.883641211,0.906952596,1.506930238,0.021468414,0.784695465,0.872341404,0.009310448,1581.286707,0.007515364,1510.422035,0.025636837,1932.763514,0.002328033,5.01241E-06,0.602653928,6791.035267,0.011101924,0.338913713,0.188672616,0.003518671,3479.888727,0.001711228,2394.013116,35.73258241,1762274.786,4.32254E-06,9.65585E-08,0.000216656,0.030407947,0.682915043,28278.11875,16.60850018
1_ 07b02324__ mc-47-17,1, 07b02324_, mc-47-17,183,1732,420,69,142,0.000391,1.669629,0.000185,54.859328,91.594701,84.479871,23.699682,39.810953,11.603427,20.065504,9.429044,15.244063,7.0421,2.122026,1.98405,1.316283,5.541821,5277,0.334559,0.000883063,69.69498365,0.934933091,536.9936048,0.150389172,193.4837674,2078.279436,7.053826789,10.74001435,0.000331067,4.087605362,-0.243508462,0.971741103,4.273340451,91.44598462,1.641536021,2.671261506,0.914727726,1.462637394,0.018490214,0.800734716,0.882085365,0.011648465,1509.825496,0.009291881,1441.611725,0.034041956,1843.500672,0.002478038,4.39533E-06,0.595922457,1271.611168,0.012086442,0.331886374,0.21597564,0.00385335,2894.379647,0.001831064,1941.198132,14.12490018,301337.8285,1.46096E-05,9.18346E-08,0.000358665,0.030354587,0.422206757,26080.89555,20.02788592
1_ 07b02324__ mc-47-18,1, 07b02324_, mc-47-18,172,1752,426,69,446,0.000917,1.65643,0.000447,60.318656,99.913626,78.039291,15.819988,39.727501,11.618276,20.12037,9.400766,14.726146,7.401139,1.964364,1.974492,1.366302,5.29937,5126,0.386576,0.001275693,57.65230307,0.867533412,216.9375752,0.164491247,178.8308839,810.0979979,6.527172413,10.13246576,0.000471966,3.967640769,-0.191184142,0.934458318,3.75976229,98.69766675,1.179046997,0.758982823,0.903248278,1.529308894,0.024465911,0.777172841,0.867676815,0.009558443,1045.403595,0.007750099,987.5628961,0.02635127,1335.945613,0.002333068,5.71671E-06,0.58308173,7563.536881,0.013671981,0.318599652,0.168926173,0.004074232,2145.994965,0.001981791,1368.446489,41.54525405,1835679.397,3.71393E-06,1.23579E-07,0.000209385,0.032508022,1.165617815,12741.8162,5.836648963
1_ 07b02324__ mc-47-19,1, 07b02324_, mc-47-19,160,1748,430,69,306,0.001037,1.76211,0.000412,51.402309,90.57651,75.49344,13.500159,39.591028,11.709126,18.928201,8.836151,13.853451,7.486079,1.906832,2.091642,1.366317,5.449432,3418,0.386564,0.001678607,54.12970711,0.841847527,169.8622554,0.1729617,173.365581,625.3193144,6.296040546,9.764866548,0.000525532,3.927741233,-0.1867377,0.927356656,3.336635188,96.90639175,1.45207871,1.942589014,0.912897554,1.476274144,0.020081836,0.796978861,0.879429454,0.012562758,1171.098781,0.010012866,1112.297463,0.037675821,1459.593706,0.002419217,4.77157E-06,0.583051831,1164.415028,0.013618239,0.318919492,0.205682157,0.004367068,2110.154932,0.002091922,1329.942991,16.17074526,213534.8683,1.95355E-05,1.60639E-07,0.000460195,0.04305663,0.605313015,11064.05742,8.485292692
1_ 07b02324__ mc-47-20,1, 07b02324_, mc-47-20,185,1743,438,69,1668,0.002813,2.02598,0.000822,62.485886,126.59514,75.553312,12.89556,39.409581,11.320088,20.022073,9.101192,15.092258,7.506824,1.917131,1.968307,1.326645,5.006097,5282,0.408697,0.001632213,52.48203232,0.816692011,142.1716086,0.170804651,171.8817411,516.204402,6.217169629,9.758847079,0.000523934,3.914554719,-0.161810386,0.900316557,3.558512173,82.5767638,1.402160223,2.095402303,0.901780406,1.53204316,0.026590757,0.774163029,0.866364393,0.007357329,944.7652463,0.006222971,889.9148937,0.014379474,1222.344651,0.002421406,6.2071E-06,0.577873782,8906.299198,0.014439771,0.313218611,0.159098155,0.003350048,1964.887756,0.001610537,1242.052999,41.40893967,2417999.541,3.18168E-06,1.16509E-07,0.00017107,0.030364311,1.507482277,11197.15918,4.25803383
1_ 07b02324__ mc-47-21,1, 07b02324_, mc-47-21,194,1752,460,69,612,0.000865,1.52998,0.000443,72.799143,111.381234,72.32808,9.228505,40.151232,11.015621,21.185272,7.956226,16.781389,6.161723,1.801391,1.895243,1.262427,4.310017,2521,0.405436,0.00278097,36.84939324,0.660379066,53.74898617,0.202721203,163.0437529,178.1465514,5.610942397,8.854691646,0.000754405,3.657434006,-0.129376124,0.829138596,2.787054303,77.66304243,0.949459342,0.599855132,0.904805455,1.50926956,0.024755249,0.780191721,0.870689592,0.004083795,1096.303679,0.003573623,1034.314249,0.006848783,1405.049214,0.004062097,9.26341E-06,0.580518261,3448.036325,0.014092764,0.316038424,0.182297405,0.002322672,2023.443499,0.001197476,1249.362748,20.08965293,722469.7733,9.65877E-06,2.81932E-07,0.000505733,0.055251231,0.756992504,6979.472836,5.79621575
1_ 07b02324__ mc-47-9,1, 07b02324_, mc-47-9,277,1841,367,69,378,0.000528,1.904,0.000163,69.465718,132.26276,114.058438,36.161642,39.051654,12.691784,17.412633,9.73815,14.399668,7.858643,2.920707,2.24272,1.209239,7.920908,14338,0.183304,0.000321172,76.95338282,0.962902257,1040.872158,0.14384089,246.2642554,4086.535248,7.860478412,11.82983638,0.000301249,4.17288804,-0.282025553,0.988297257,5.130662811,160.7672784,0.313601209,-1.003726106,0.925635343,1.413730663,0.012021079,0.823908888,0.894965833,0.016683884,4824.777954,0.012658448,4626.671428,0.066624055,5766.934798,0.002186696,1.77876E-06,0.648295801,2128.910634,0.006492569,0.390237123,0.283369731,0.004674164,7390.020875,0.002218274,4957.945574,19.75831813,495700.3568,1.12416E-05,2.45316E-08,0.000280422,0.130152626,1.152937432,25447.6327,10.71400008
1_ 07b02324__ mc-48-22,1, 07b02324_, mc-48-22,157,1736,488,69,74,0.000683,5.539397,0.000086,17.174548,95.136639,68.177852,6.263291,35.753382,11.619456,15.404065,8.89023,10.77111,7.801028,1.906892,2.321035,1.430128,6.329696,388,0.651007,0.010988656,27.04840661,0.376580036,21.80286034,0.210476258,154.426167,60.16303476,4.532947363,6.731063872,0.001114832,3.336744757,-0.291700518,0.947916948,1.715916054,110.6048709,1.124897315,1.016705686,0.881017961,1.648969651,0.051577795,0.733440025,0.842043325,0.006278215,391.3538865,0.005461214,359.6441863,0.010711349,558.1527059,0.003362894,1.70213E-05,0.556515161,15642.43071,0.021761268,0.291027378,0.096801642,0.00530965,968.7083764,0.002534951,598.8297306,98.6390528,2783119.232,3.29177E-06,2.39302E-06,0.000372346,0.020156235,1.274274985,5137.906079,5.31564337
1_ 07b02324__ mc-48-23,1, 07b02324_, mc-48-23,155,1820,534,69,503,0.001718,1.942594,0.000677,46.62755,90.578383,71.574074,8.72201,36.199403,12.272902,15.885414,8.980174,11.063276,7.770833,1.977217,2.278783,1.435869,6.469519,1533,0.450617,0.002997954,36.02002098,0.61315908,46.16334655,0.183820115,161.9672476,148.6333652,5.490080671,8.668881806,0.000803594,3.643213756,-0.12948562,0.829360322,2.326996187,123.3926177,0.779671871,-0.169100632,0.905928469,1.509136123,0.026482543,0.782624169,0.87125226,0.005330742,1066.155524,0.004617447,1012.211043,0.009117927,1333.56463,0.003412388,7.9531E-06,0.608235162,3230.528003,0.014463347,0.345710622,0.199226056,0.002530194,2016.792705,0.001294719,1278.902238,14.65368105,809768.5936,1.46341E-05,5.82231E-07,0.000849393,0.066129545,0.536941797,5574.22923,7.368882821
1_ 07b02324__ mc-48-24,1, 07b02324_, mc-48-24,154,1803,535,69,264,0.000889,2.034465,0.000345,44.973184,91.496348,71.574074,8.72201,36.247771,12.232064,16.198385,9.052584,11.704789,8.251803,1.974579,2.23774,1.383911,6.11494,1533,0.450617,0.002997954,36.02002098,0.61315908,46.16334655,0.183820115,161.9672476,148.6333652,5.490080671,8.668881806,0.000803594,3.643213756,-0.12948562,0.829360322,2.326996187,123.3926177,0.779671871,-0.169100632,0.905928469,1.509136123,0.026482543,0.782624169,0.87125226,0.005330742,1066.155524,0.004617447,1012.211043,0.009117927,1333.56463,0.003412388,7.9531E-06,0.608235162,3230.528003,0.014463347,0.345710622,0.199226056,0.002530194,2016.792705,0.001294719,1278.902238,14.65368105,809768.5936,1.46341E-05,5.82231E-07,0.000849393,0.066129545,0.536941797,5574.22923,7.368882821
1_ 07b02324__ mc-48-25,1, 07b02324_, mc-48-25,155,1796,552,69,293,0.001978,1.697367,0.001053,38.466592,65.291924,71.638222,8.724786,36.424984,12.196169,16.318298,9.109207,11.382191,7.521378,1.966733,2.232156,1.433669,6.293887,1510,0.447407,0.002997954,36.02002098,0.61315908,46.16334655,0.183820115,161.9672476,148.6333652,5.490080671,8.668881806,0.000803594,3.643213756,-0.12948562,0.829360322,2.326996187,123.3926177,0.779671871,-0.169100632,0.905928469,1.509136123,0.026482543,0.782624169,0.87125226,0.005330742,1066.155524,0.004617447,1012.211043,0.009117927,1333.56463,0.003412388,7.9531E-06,0.608235162,3230.528003,0.014463347,0.345710622,0.199226056,0.002530194,2016.792705,0.001294719,1278.902238,14.65368105,809768.5936,1.46341E-05,5.82231E-07,0.000849393,0.066129545,0.536941797,5574.22923,7.368882821
1_ 07b02324__ mc-48-26,1, 07b02324_, mc-48-26,182,1799,554,69,473,0.003077,1.785416,0.001463,38.439909,68.631233,71.574074,8.72201,36.494115,11.945285,18.400747,7.573588,14.732472,5.083104,1.96125,1.983295,1.248993,4.858253,1533,0.450617,0.002997954,36.02002098,0.61315908,46.16334655,0.183820115,161.9672476,148.6333652,5.490080671,8.668881806,0.000803594,3.643213756,-0.12948562,0.829360322,2.326996187,123.3926177,0.779671871,-0.169100632,0.905928469,1.509136123,0.026482543,0.782624169,0.87125226,0.005330742,1066.155524,0.004617447,1012.211043,0.009117927,1333.56463,0.003412388,7.9531E-06,0.608235162,3230.528003,0.014463347,0.345710622,0.199226056,0.002530194,2016.792705,0.001294719,1278.902238,14.65368105,809768.5936,1.46341E-05,5.82231E-07,0.000849393,0.066129545,0.536941797,5574.22923,7.368882821
1_ 07b02324__ mc-48-27,1, 07b02324_, mc-48-27,165,1794,560,69,36,0.000277,1.703746,0.000143,37.085612,63.184464,71.816555,8.737572,36.469944,12.317435,15.763438,8.695559,11.801999,7.140488,1.969198,2.313578,1.335658,6.085118,1463,0.443602,0.002995907,36.02997167,0.612953706,46.15148367,0.183802465,161.9731669,148.575963,5.489960532,8.669309734,0.000803352,3.643433281,-0.129437845,0.829279784,2.326653996,123.3595898,0.779281417,-0.169434348,0.906058989,1.508707172,0.026403595,0.782894445,0.871379412,0.005291575,1074.713996,0.004586439,1020.485913,0.009034411,1343.435386,0.003423557,7.92858E-06,0.608990298,3143.277068,0.014360126,0.346346237,0.199463961,0.002424421,2035.170572,0.001174225,1292.237717,14.14943138,794099.9845,1.52885E-05,6.03403E-07,0.00087797,0.066719227,0.52110672,5558.926233,7.581062722
1_ 07b02324__ mc-49-23,1, 07b02324_, mc-49-23,163,1893,566,69,312,0.004745,2.170035,0.001387,28.028944,60.823801,73.953896,10.35482,38.096422,11.650813,18.828086,9.875139,13.71681,8.630389,1.941229,2.023383,1.372629,5.391479,1158,0.375974,0.002540668,37.7698315,0.746224677,73.60444737,0.185022749,165.9140757,256.647958,5.782644309,8.95409364,0.00079472,3.631415384,-0.172848979,0.895111356,2.346307628,156.8843327,0.851504807,-0.214837257,0.944323194,1.27798461,0.014047607,0.864540229,0.922749372,0.001597839,2209.16076,0.001457008,2120.773896,0.00231338,2625.962197,0.010383534,6.47161E-06,0.60914757,58.53934393,0.013679945,0.34659619,0.345069444,0.001049078,2790.250553,0.00054529,1766.05548,0.176229053,45653.92896,0.000314085,4.90063E-07,0.004282083,0.108429762,0.089048383,5283.046422,17.813093
1_ 07b02324__ mc-49-24,1, 07b02324_, mc-49-24,183,1838,610,69,36,0.000335,3.547244,0.000052,24.956974,88.52847,68.431389,6.613552,37.687938,11.3761,19.356722,7.146484,15.903506,5.065869,1.815737,1.947021,1.217136,4.302912,756,0.64837,0.007451251,20.38514396,0.61156884,26.2318796,0.235701569,155.8670778,84.54237442,4.937060219,7.35402537,0.001218058,3.198852294,-0.236597361,0.927237042,1.752005251,134.4969988,0.994085749,0.246632038,0.883009045,1.654279426,0.04352186,0.737413582,0.842572699,0.004221769,552.7635137,0.003666223,508.6392259,0.007337155,787.1727865,0.003569885,1.28773E-05,0.547379572,15665.36937,0.019928575,0.2820333,0.106355046,0.003040679,1193.145144,0.001352382,711.5173777,66.64782148,3965562.475,4.11344E-06,1.77577E-06,0.000412389,0.023944259,1.004260446,4595.133019,4.825261541
1_ 07b02324__ mc-49-25,1, 07b02324_, mc-49-25,163,1891,617,69,363,0.000513,1.670908,0.000266,66.368577,110.89576,70.897293,8.32628,42.404681,10.823527,22.41721,10.821979,16.079287,10.344698,1.671921,1.891613,1.394167,4.409231,4173,0.380297,0.004335385,23.35121786,0.774903164,51.4098033,0.250235516,159.4843211,182.2879953,5.457974958,8.443053946,0.001035904,3.349939197,-0.150225106,0.854202578,2.887484965,103.839277,1.368912645,1.57425775,0.905636587,1.509669114,0.022389619,0.781957738,0.871152578,0.002881542,1157.711864,0.002533108,1081.046056,0.004805014,1547.234599,0.004034147,6.7981E-06,0.547915087,4529.005257,0.015722357,0.283091234,0.155525835,0.00180846,1901.722501,0.000901406,1086.341839,19.16259717,1305992.014,6.97277E-06,1.9165E-07,0.000315259,0.049892983,1.153690283,5515.334344,2.508526609
1_ 07b02324__ mc-49-26,1, 07b02324_, mc-49-26,166,1861,653,69,4030,0.006639,1.865635,0.002852,60.150279,112.218448,70.197045,7.408516,42.264174,10.438777,22.686058,9.418792,16.792397,8.401558,1.660911,1.863002,1.350972,4.180287,4091,0.368592,0.005098464,18.1001297,0.735674864,33.98975742,0.267174842,157.2635845,117.8589,5.244221113,8.112121187,0.001163468,3.195295085,-0.138881668,0.828010628,2.799678971,77.46671313,1.197297789,1.228697847,0.895264981,1.57301895,0.028194069,0.761186195,0.858115557,0.00312407,940.9674121,0.002723675,873.1983812,0.005351559,1290.238024,0.003621668,8.42372E-06,0.539889277,11490.89326,0.016271623,0.275498983,0.128735173,0.001978781,1682.020257,0.000972402,943.8081141,51.40940477,2936820.999,3.87276E-06,2.55655E-07,0.000182228,0.041288009,2.052892646,5311.953812,1.813493411
